gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astro	CC1	CC2	CC3	Endo	L2/3 IT	L4	L5 PT	L6 CT	L6 IT	L6b	Lamp5	NP	Pvalb	Sncg	Sst	Vip
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC05E81C125	0.018	0.016	0.0	0.005	0.008	0.02	0.012	0.052	0.006	0.007	0.001	0.059	0.0	0.004	0.546	0.011	0.367
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC02EBDBB5C	0.0	0.008	0.0	0.018	0.07	0.0	0.003	0.003	0.0	0.0	0.139	0.0	0.0	0.01	0.065	0.002	0.227
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC0D8F589A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.01	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC0942D4B76	0.307	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.006	0.0	0.0	0.004	0.032	0.211
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC0434B6726	0.227	0.053	0.02	0.084	0.0	0.007	0.005	0.0	0.017	0.019	0.005	0.012	0.0	0.0	0.019	0.0	0.003
WNT8A	Q9H1J5	False	WNT8A_HUMAN		CPI-SC0BB739BFE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.006	0.0	0.0	0.001	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0F9E07951	0.0	0.048	0.078	0.066	0.0	0.035	0.153	0.062	0.035	0.048	0.026	0.001	0.0	0.0	0.004	0.003	0.004
WNT9B	O14905	False	WNT9B_HUMAN		CPI-SC005D197A2	0.0	0.0	0.001	0.0	0.0	0.002	0.005	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0057AB387	0.028	0.0	0.041	0.0	0.0	0.034	0.961	0.021	0.004	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.109
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS01E3453DB	0.0	0.195	0.002	0.037	0.001	0.016	0.018	0.009	0.074	0.313	0.245	0.0	0.0	0.138	0.005	0.085	0.133
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0ACAB1835	0.066	0.196	0.231	0.193	0.0	0.358	0.186	0.295	0.086	0.235	0.298	0.097	0.059	0.15	0.359	0.044	0.014
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS034D3988F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS09B2320BC	0.028	0.0	0.041	0.0	0.0	0.034	0.961	0.021	0.004	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.109
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS056D0AD0D	0.0	0.195	0.002	0.037	0.001	0.016	0.018	0.009	0.074	0.313	0.245	0.0	0.0	0.138	0.005	0.085	0.133
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0C3906934	0.066	0.196	0.231	0.193	0.0	0.358	0.186	0.295	0.086	0.235	0.298	0.097	0.059	0.15	0.359	0.044	0.014
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS079CAC99C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0E5397537	0.028	0.0	0.041	0.0	0.0	0.034	0.961	0.021	0.004	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.109
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS019104E2E	0.0	0.195	0.002	0.037	0.001	0.016	0.018	0.009	0.074	0.313	0.245	0.0	0.0	0.138	0.005	0.085	0.133
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0EB5364D4	0.066	0.196	0.231	0.193	0.0	0.358	0.186	0.295	0.086	0.235	0.298	0.097	0.059	0.15	0.359	0.044	0.014
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS0609FCF76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104
PSAP	P07602	False	SAP_HUMAN		CPI-SS075B1AA3A	1.225	1.789	1.786	1.806	1.211	1.649	1.538	1.737	1.897	1.989	1.831	2.135	1.923	1.999	2.178	1.932	1.864
PSAP	P07602	False	SAP_HUMAN		CPI-SS0D8DE8E59	1.225	1.789	1.786	1.806	1.211	1.649	1.538	1.737	1.897	1.989	1.831	2.135	1.923	1.999	2.178	1.932	1.864
KITLG	P21583	False	SCF_HUMAN		CPI-SS0A612BCEF	0.017	0.0	0.085	0.005	1.546	0.539	0.257	0.058	0.111	0.222	0.045	0.274	0.0	0.067	0.0	0.014	0.016
SCT	P09683	False	SECR_HUMAN		CPI-SS021F26C73	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.001	0.001	0.008
VIP	P01282	False	VIP_HUMAN		CPI-SS02CAD3BF8	0.026	0.003	0.002	0.001	0.011	0.009	0.006	0.003	0.005	0.006	0.003	0.093	0.008	0.015	3.139	0.011	5.223
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SC0C8A5C197	0.0	0.324	0.177	0.197	0.001	0.353	0.452	0.056	0.481	0.306	0.38	0.02	0.026	0.215	0.0	0.502	0.003
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SC019D0A439	0.0	0.324	0.177	0.197	0.001	0.353	0.452	0.056	0.481	0.306	0.38	0.02	0.026	0.215	0.0	0.502	0.003
SEMA6A	Q9H2E6	False	SEM6A_HUMAN		CPI-SC08F771F98	0.055	0.001	0.065	0.017	0.279	0.036	0.13	0.124	0.022	0.008	0.01	0.208	0.131	0.053	0.018	0.25	0.276
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SC05F339947	0.0	0.324	0.177	0.197	0.001	0.353	0.452	0.056	0.481	0.306	0.38	0.02	0.026	0.215	0.0	0.502	0.003
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SC096905331	0.0	0.324	0.177	0.197	0.001	0.353	0.452	0.056	0.481	0.306	0.38	0.02	0.026	0.215	0.0	0.502	0.003
SEMA3E	O15041	False	SEM3E_HUMAN		CPI-SS0F3A089DE	0.0	0.544	0.029	0.015	0.0	0.008	0.002	0.628	0.778	0.944	0.313	0.542	0.58	0.152	0.253	0.521	0.354
SEMA4A	Q9H3S1	False	SEM4A_HUMAN		CPI-SS044C72D0D	0.521	0.344	0.118	0.13	0.0	0.308	0.167	0.042	0.267	0.481	0.225	0.012	0.129	0.022	0.039	0.084	0.063
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0892F3080	0.0	0.002	0.002	0.016	0.03	0.008	0.023	0.007	0.007	0.019	0.018	0.014	0.002	0.011	0.002	0.012	0.009
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS012F60F11	0.154	0.165	0.054	0.083	0.0	0.095	0.077	0.037	0.063	0.137	0.057	0.102	0.108	0.064	0.062	0.08	0.084
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS011931B0F	0.073	0.001	0.0	0.001	0.0	0.001	0.001	0.02	0.006	0.005	0.047	0.093	0.067	0.139	0.087	0.065	0.137
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0BC7F3EB5	0.154	0.165	0.054	0.083	0.0	0.095	0.077	0.037	0.063	0.137	0.057	0.102	0.108	0.064	0.062	0.08	0.084
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0606E97F0	0.154	0.165	0.054	0.083	0.0	0.095	0.077	0.037	0.063	0.137	0.057	0.102	0.108	0.064	0.062	0.08	0.084
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0F7113A7D	0.154	0.165	0.054	0.083	0.0	0.095	0.077	0.037	0.063	0.137	0.057	0.102	0.108	0.064	0.062	0.08	0.084
SEMA5A	Q13591	False	SEM5A_HUMAN		CPI-SS0D00AAD2F	0.001	0.056	0.0	0.03	0.014	0.003	0.0	0.012	0.202	0.073	0.347	0.638	0.269	0.17	0.0	0.011	0.359
SEMA6D	Q8NFY4	False	SEM6D_HUMAN		CPI-SC03CCAAB4B	0.665	0.155	0.034	0.062	0.213	0.113	0.151	0.154	0.138	0.053	0.071	0.101	0.032	0.117	0.139	0.331	0.16
SEMA6D	Q8NFY4	False	SEM6D_HUMAN		CPI-SC0E3C606DB	0.665	0.155	0.034	0.062	0.213	0.113	0.151	0.154	0.138	0.053	0.071	0.101	0.032	0.117	0.139	0.331	0.16
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS0EBDDDF8A	0.004	0.148	0.082	0.089	0.664	0.079	0.193	0.117	0.127	0.136	0.164	0.026	0.171	0.109	0.001	0.034	0.025
SHH	Q15465	False	SHH_HUMAN		CPI-SC04220334A	0.0	0.001	0.008	0.005	0.0	0.003	0.013	0.014	0.001	0.009	0.009	0.009	0.0	0.027	0.019	0.011	0.003
SHH	Q15465	False	SHH_HUMAN		CPI-SC0351D1E88	0.0	0.001	0.008	0.005	0.0	0.003	0.013	0.014	0.001	0.009	0.009	0.009	0.0	0.027	0.019	0.011	0.003
SHH	Q15465	False	SHH_HUMAN		CPI-SC054175DCB	0.0	0.001	0.008	0.005	0.0	0.003	0.013	0.014	0.001	0.009	0.009	0.009	0.0	0.027	0.019	0.011	0.003
SIRPG	Q9P1W8	False	SIRPG_HUMAN		CPI-SS0C1B7C152	0.94	0.969	0.959	0.944	0.0	1.008	1.024	1.022	1.089	1.061	0.938	0.425	1.006	0.619	0.324	0.565	0.286
SIGLEC15	Q6ZMC9	False	SIG15_HUMAN		CPI-SS07D508428	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
TYROBP	O43914	False	TYOBP_HUMAN		CPI-SS014C07723	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0
SLIT1	O75093	False	SLIT1_HUMAN		CPI-SS027028983	0.0	0.153	0.099	0.083	0.0	0.069	0.186	0.016	0.263	0.185	0.066	0.004	0.671	0.06	0.082	0.071	0.04
SLIT2	O94813	False	SLIT2_HUMAN		CPI-SS0A932EB77	0.0	0.119	0.081	0.072	0.0	0.063	0.105	0.218	0.011	0.076	0.03	0.0	0.0	0.357	0.0	0.049	0.005
SLIT2	O94813	False	SLIT2_HUMAN		CPI-SS0D0235DCE	0.0	0.119	0.081	0.072	0.0	0.063	0.105	0.218	0.011	0.076	0.03	0.0	0.0	0.357	0.0	0.049	0.005
TNC	P24821	False	TENA_HUMAN		CPI-SC03C27B368	0.041	0.0	0.0	0.0	0.0	0.001	0.018	0.0	0.0	0.004	0.0	0.005	0.0	0.0	0.088	0.003	0.004
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC08AC51E15	0.0	0.006	0.0	0.003	0.079	0.001	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0DA808D76	0.003	0.08	0.0	0.011	0.0	0.041	0.02	0.019	0.104	0.056	0.084	0.015	0.041	0.145	0.0	0.146	0.022
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS085EE60B1	0.0	0.006	0.0	0.003	0.079	0.001	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0178F5C45	0.387	0.023	0.009	0.015	0.501	0.016	0.005	0.055	0.056	0.081	0.046	0.226	0.03	0.014	0.021	0.009	0.073
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS0D46E2B45	0.003	0.08	0.0	0.011	0.0	0.041	0.02	0.019	0.104	0.056	0.084	0.015	0.041	0.145	0.0	0.146	0.022
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D62FB89C	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0DABCC4B5	0.0	0.006	0.0	0.003	0.079	0.001	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC070741884	0.387	0.023	0.009	0.015	0.501	0.016	0.005	0.055	0.056	0.081	0.046	0.226	0.03	0.014	0.021	0.009	0.073
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC051FC855D	0.003	0.08	0.0	0.011	0.0	0.041	0.02	0.019	0.104	0.056	0.084	0.015	0.041	0.145	0.0	0.146	0.022
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC01AADFEB3	0.0	0.006	0.0	0.003	0.079	0.001	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC0F36DD437	0.387	0.023	0.009	0.015	0.501	0.016	0.005	0.055	0.056	0.081	0.046	0.226	0.03	0.014	0.021	0.009	0.073
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC074D3FFBC	0.003	0.08	0.0	0.011	0.0	0.041	0.02	0.019	0.104	0.056	0.084	0.015	0.041	0.145	0.0	0.146	0.022
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0202406F0	0.003	0.08	0.0	0.011	0.0	0.041	0.02	0.019	0.104	0.056	0.084	0.015	0.041	0.145	0.0	0.146	0.022
F2	P00734	False	THRB_HUMAN		CPI-SC0CC1EA9C5	0.0	0.0	0.016	0.002	0.0	0.001	0.003	0.005	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VWF	P04275	False	VWF_HUMAN		CPI-SC00EEDCBE2	0.0	0.0	0.0	0.0	0.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F2	P00734	False	THRB_HUMAN		CPI-SS09B583B3F	0.0	0.0	0.016	0.002	0.0	0.001	0.003	0.005	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F2	P00734	False	THRB_HUMAN		CPI-SS058209EC7	0.0	0.0	0.016	0.002	0.0	0.001	0.003	0.005	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F2	P00734	False	THRB_HUMAN		CPI-SS026335F55	0.0	0.0	0.016	0.002	0.0	0.001	0.003	0.005	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F2	P00734	False	THRB_HUMAN		CPI-SS0BDC2B411	0.0	0.0	0.016	0.002	0.0	0.001	0.003	0.005	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSHB	P01222	False	TSHB_HUMAN		CPI-SS0C7833961	0.0	0.0	0.0	0.0	0.179	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.015	0.014	0.004	0.002
TAC1	P20366	False	TKN1_HUMAN		CPI-SS02A8BD654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095	0.0	0.032	0.003	0.0	0.0	2.072	0.001	0.165	0.009
TAC3	Q9UHF0	False	TKNK_HUMAN		CPI-SS0CDDDEE9F	0.003	0.034	0.0	0.0	0.0	0.001	0.0	0.001	0.003	0.007	0.0	0.272	0.003	0.001	2.553	0.072	1.967
TAC1	P20366	False	TKN1_HUMAN		CPI-SS061ED1543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095	0.0	0.032	0.003	0.0	0.0	2.072	0.001	0.165	0.009
TAC3	Q9UHF0	False	TKNK_HUMAN		CPI-SS0C9A68B24	0.003	0.034	0.0	0.0	0.0	0.001	0.0	0.001	0.003	0.007	0.0	0.272	0.003	0.001	2.553	0.072	1.967
TAC1	P20366	False	TKN1_HUMAN		CPI-SS015B70BF9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095	0.0	0.032	0.003	0.0	0.0	2.072	0.001	0.165	0.009
TAC3	Q9UHF0	False	TKNK_HUMAN		CPI-SS0F5177C81	0.003	0.034	0.0	0.0	0.0	0.001	0.0	0.001	0.003	0.007	0.0	0.272	0.003	0.001	2.553	0.072	1.967
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0247B3C14	0.0	0.0	0.0	0.001	0.0	0.003	0.001	0.01	0.001	0.007	0.0	0.044	0.0	0.021	0.117	0.012	0.029
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS018FE2F97	0.0	0.0	0.0	0.001	0.0	0.003	0.001	0.01	0.001	0.007	0.0	0.044	0.0	0.021	0.117	0.012	0.029
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0B89DD8C1	0.166	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS07FEEF0C3	0.0	0.0	0.0	0.001	0.0	0.003	0.001	0.01	0.001	0.007	0.0	0.044	0.0	0.021	0.117	0.012	0.029
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS06BA9088E	0.166	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS053CE866E	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS05A3055C3	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS0F83BE97B	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.01	0.0
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS0ED2573CA	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.01	0.0
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS079DDF890	0.108	0.001	0.001	0.003	0.104	0.002	0.001	0.001	0.0	0.002	0.0	0.001	0.0	0.004	0.013	0.006	0.035
TNFSF15	O95150	False	TNF15_HUMAN		CPI-SS0B0CF0EDF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTB	Q06643	False	TNFC_HUMAN		CPI-SS02C509183	0.0	0.0	0.0	0.001	0.0	0.004	0.002	0.004	0.004	0.005	0.0	0.001	0.001	0.006	0.008	0.0	0.003
TNFSF18	Q9UNG2	False	TNF18_HUMAN		CPI-SS0FF51A757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNF	P01375	False	TNFA_HUMAN		CPI-SS04B4619D0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTA	P01374	False	TNFB_HUMAN		CPI-SS084BE3E4B	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNF	P01375	False	TNFA_HUMAN		CPI-SS0E7D5974D	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTA	P01374	False	TNFB_HUMAN		CPI-SS07D9A48A2	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0D168412F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.004	0.001	0.001
TNFSF8	P32971	False	TNFL8_HUMAN		CPI-SS084306E19	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0431D2256	0.015	0.025	0.016	0.018	0.0	0.006	0.013	0.004	0.013	0.008	0.012	0.015	0.0	0.005	0.037	0.006	0.041
THPO	P40225	False	TPO_HUMAN		CPI-SS0DC2DD9D7	0.027	0.064	0.101	0.062	0.001	0.078	0.091	0.153	0.074	0.052	0.121	0.042	0.159	0.036	0.014	0.053	0.073
TF	P02787	False	TRFE_HUMAN		CPI-SS0A6D0C1BA	0.014	0.001	0.0	0.005	0.051	0.004	0.001	0.018	0.001	0.001	0.003	0.005	0.0	0.0	0.0	0.0	0.008
TRH	P20396	False	TRH_HUMAN		CPI-SS00F69C501	0.0	0.0	0.011	0.0	0.0	0.002	0.0	0.001	0.019	0.011	0.389	0.009	0.021	0.0	0.016	0.0	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SS0C93E48D7	0.0	0.0	0.0	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.0	0.006	0.0	0.015	0.0	0.001	0.003
THBS2	P35442	False	TSP2_HUMAN		CPI-SS0914C7C85	0.0	0.0	0.044	0.0	0.0	0.012	0.222	0.0	0.0	0.004	0.033	0.142	0.0	0.123	0.0	0.038	0.121
PLAU	P00749	False	UROK_HUMAN		CPI-SS036B08188	0.002	0.013	0.001	0.003	0.0	0.0	0.006	0.0	0.0	0.002	0.0	0.0	0.0	0.005	0.0	0.0	0.002
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C03F7CDC	1.477	0.171	0.193	0.251	0.0	0.157	0.146	0.266	0.095	0.193	0.145	0.283	0.279	0.452	0.274	0.31	0.285
VEGFC	P49767	False	VEGFC_HUMAN		CPI-SS0EC8C81E0	0.002	0.008	0.004	0.015	0.223	0.016	0.006	0.031	0.0	0.012	0.0	0.035	0.0	0.056	0.0	0.101	0.032
VEGFC	P49767	False	VEGFC_HUMAN		CPI-SS005572B52	0.002	0.008	0.004	0.015	0.223	0.016	0.006	0.031	0.0	0.012	0.0	0.035	0.0	0.056	0.0	0.101	0.032
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC0152439C2	0.0	0.072	0.041	0.013	0.0	0.328	0.163	0.047	0.061	0.18	0.002	0.0	0.147	0.0	0.0	0.001	0.022
WNT1	P04628	False	WNT1_HUMAN		CPI-SC036120F96	0.0	0.003	0.0	0.001	0.0	0.006	0.0	0.002	0.002	0.005	0.0	0.001	0.0	0.0	0.001	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0744403E1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC04B4CB182	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.004	0.0	0.0	0.003	0.0	0.0	0.062	0.029	0.024
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0D5C7F2EB	0.0	0.214	0.151	0.114	0.0	0.084	0.06	0.073	0.144	0.196	0.018	0.022	0.0	0.001	0.093	0.015	0.091
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC086EAFF18	0.0	0.006	0.0	0.006	0.0	0.006	0.023	0.007	0.011	0.007	0.009	0.003	0.002	0.009	0.001	0.007	0.004
WNT3	P56703	False	WNT3_HUMAN		CPI-SC01A9C52E5	0.0	0.033	0.0	0.009	0.0	0.011	0.011	0.002	0.006	0.007	0.006	0.004	0.0	0.002	0.005	0.003	0.006
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC03170177A	0.0	0.0	0.0	0.006	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC094731290	0.004	0.216	0.282	0.264	0.0	0.341	0.234	0.107	0.004	0.272	0.444	0.002	0.0	0.004	0.012	0.0	0.004
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0F416B44F	0.0	0.008	0.0	0.018	0.07	0.0	0.003	0.003	0.0	0.0	0.139	0.0	0.0	0.01	0.065	0.002	0.227
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC0B7534B27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.01	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC073C44F4A	0.307	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.006	0.0	0.0	0.004	0.032	0.211
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC029073BCD	0.227	0.053	0.02	0.084	0.0	0.007	0.005	0.0	0.017	0.019	0.005	0.012	0.0	0.0	0.019	0.0	0.003
WNT8A	Q9H1J5	False	WNT8A_HUMAN		CPI-SC0F2C233F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.006	0.0	0.0	0.001	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0F16DF8F0	0.0	0.048	0.078	0.066	0.0	0.035	0.153	0.062	0.035	0.048	0.026	0.001	0.0	0.0	0.004	0.003	0.004
WNT9B	O14905	False	WNT9B_HUMAN		CPI-SC0318621C2	0.0	0.0	0.001	0.0	0.0	0.002	0.005	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC0065F5B8A	0.0	0.072	0.041	0.013	0.0	0.328	0.163	0.047	0.061	0.18	0.002	0.0	0.147	0.0	0.0	0.001	0.022
WNT1	P04628	False	WNT1_HUMAN		CPI-SC0DBDDA697	0.0	0.003	0.0	0.001	0.0	0.006	0.0	0.002	0.002	0.005	0.0	0.001	0.0	0.0	0.001	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0735548E0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC07B9CD502	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.004	0.0	0.0	0.003	0.0	0.0	0.062	0.029	0.024
WNT2	P09544	False	WNT2_HUMAN		CPI-SC041A30C3B	0.0	0.214	0.151	0.114	0.0	0.084	0.06	0.073	0.144	0.196	0.018	0.022	0.0	0.001	0.093	0.015	0.091
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC04091DFF6	0.0	0.006	0.0	0.006	0.0	0.006	0.023	0.007	0.011	0.007	0.009	0.003	0.002	0.009	0.001	0.007	0.004
WNT3	P56703	False	WNT3_HUMAN		CPI-SC02CD1EEDE	0.0	0.033	0.0	0.009	0.0	0.011	0.011	0.002	0.006	0.007	0.006	0.004	0.0	0.002	0.005	0.003	0.006
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC0B7D84FC7	0.0	0.0	0.0	0.006	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
