gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	B cells Naive	CAFs MSC iCAF-like	CAFs myCAF-like	Cancer Basal SC	Cycling T-cells	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial RGS5	Luminal Progenitors	Macrophage	Mature Luminal	Monocyte	Myoepithelial	NK cells	NKT cells	PVL Differentiated	PVL Immature	Plasmablasts	T cells CD4+	T cells CD8+
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS067D03CAF	0.002	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.047	0.0	0.0	0.0	0.024	0.002	0.04	0.075	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SS0930ADC94	0.032	0.071	0.0	0.0	0.011	0.004	0.062	0.0	0.016	0.021	0.0	0.0	0.0	0.003	0.005	0.002	0.026	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SS0B2847CB4	0.083	0.088	0.182	0.0	0.02	0.0	0.043	0.012	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.005	0.0	0.035	0.0	0.0	0.0	0.096	0.0	0.007	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS074152505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS004B391EE	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.003	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SS00C692486	0.0	0.011	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.017	0.0	0.0	0.0	0.0	0.007	0.0	0.009
WNT1	P04628	False	WNT1_HUMAN		CPI-SC03947D5B8	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.013	0.009
WNT3	P56703	False	WNT3_HUMAN		CPI-SC0CF9E0563	0.0	0.018	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC03686CF16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC092468258	0.002	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.047	0.0	0.0	0.0	0.024	0.002	0.04	0.075	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SC095AB303B	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.013	0.009
WNT11	O96014	False	WNT11_HUMAN		CPI-SC07B7E6361	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC0A49C6C7E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003
WNT2	P09544	False	WNT2_HUMAN		CPI-SC00BD4551E	0.0	0.0	0.0	0.0	0.402	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.005
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC0A81AF307	0.009	0.01	0.0	0.0	0.034	0.041	0.0	0.0	0.0	0.009	0.041	0.0	0.078	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC050F278B4	0.0	0.018	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC051E1E7D7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC0D6D44FE1	0.011	0.01	0.0	0.0	0.0	0.005	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC0E0F34C9F	0.002	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.047	0.0	0.0	0.0	0.024	0.002	0.04	0.075	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0B18D6471	0.032	0.071	0.0	0.0	0.011	0.004	0.062	0.0	0.016	0.021	0.0	0.0	0.0	0.003	0.005	0.002	0.026	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC0E713417E	0.083	0.088	0.182	0.0	0.02	0.0	0.043	0.012	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.005	0.0	0.035	0.0	0.0	0.0	0.096	0.0	0.007	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC0EB5D8E44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC01EBF0CE9	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.003	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0C644006E	0.0	0.011	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.017	0.0	0.0	0.0	0.0	0.007	0.0	0.009
WNT1	P04628	False	WNT1_HUMAN		CPI-SC0DAEAA93B	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.013	0.009
WNT11	O96014	False	WNT11_HUMAN		CPI-SC00A8BC9AA	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC00A87321E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0FDB82036	0.0	0.0	0.0	0.0	0.402	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.005
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC07B51ACC4	0.009	0.01	0.0	0.0	0.034	0.041	0.0	0.0	0.0	0.009	0.041	0.0	0.078	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC07AB82EAB	0.0	0.018	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC0114AE598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC023CE19F9	0.011	0.01	0.0	0.0	0.0	0.005	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC0EE5FCF62	0.002	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.047	0.0	0.0	0.0	0.024	0.002	0.04	0.075	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC07FD56C95	0.032	0.071	0.0	0.0	0.011	0.004	0.062	0.0	0.016	0.021	0.0	0.0	0.0	0.003	0.005	0.002	0.026	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC09AD2A6B8	0.083	0.088	0.182	0.0	0.02	0.0	0.043	0.012	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.005	0.0	0.035	0.0	0.0	0.0	0.096	0.0	0.007	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC0D19712B9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC0DD16A7D0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.003	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC01153EAC0	0.0	0.011	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.017	0.0	0.0	0.0	0.0	0.007	0.0	0.009
WNT1	P04628	False	WNT1_HUMAN		CPI-SC0147DCB06	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.013	0.009
WNT11	O96014	False	WNT11_HUMAN		CPI-SC029ADF8EA	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC04F7D62D5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003
WNT2	P09544	False	WNT2_HUMAN		CPI-SC055AF31A9	0.0	0.0	0.0	0.0	0.402	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.005
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC06037057B	0.009	0.01	0.0	0.0	0.034	0.041	0.0	0.0	0.0	0.009	0.041	0.0	0.078	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC0148F76F0	0.0	0.018	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC0782ECD47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC0EB633CED	0.011	0.01	0.0	0.0	0.0	0.005	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC0675C8528	0.002	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.047	0.0	0.0	0.0	0.024	0.002	0.04	0.075	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0A79539F5	0.032	0.071	0.0	0.0	0.011	0.004	0.062	0.0	0.016	0.021	0.0	0.0	0.0	0.003	0.005	0.002	0.026	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC0512E3581	0.083	0.088	0.182	0.0	0.02	0.0	0.043	0.012	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.005	0.0	0.035	0.0	0.0	0.0	0.096	0.0	0.007	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC0AE0AAAFB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC0ADD9F3A1	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.003	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0637CC9D5	0.0	0.011	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.017	0.0	0.0	0.0	0.0	0.007	0.0	0.009
WNT1	P04628	False	WNT1_HUMAN		CPI-SC036A39C13	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.013	0.009
WNT11	O96014	False	WNT11_HUMAN		CPI-SC054FD289E	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC074888BE6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003
WNT2	P09544	False	WNT2_HUMAN		CPI-SC08DE61392	0.0	0.0	0.0	0.0	0.402	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.005
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC058678C1B	0.009	0.01	0.0	0.0	0.034	0.041	0.0	0.0	0.0	0.009	0.041	0.0	0.078	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC0EBBD9B59	0.0	0.018	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC080C0C5A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC0245AE3FF	0.011	0.01	0.0	0.0	0.0	0.005	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC07D1540F8	0.002	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.047	0.0	0.0	0.0	0.024	0.002	0.04	0.075	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC066B2A89A	0.032	0.071	0.0	0.0	0.011	0.004	0.062	0.0	0.016	0.021	0.0	0.0	0.0	0.003	0.005	0.002	0.026	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC09D51C7BF	0.083	0.088	0.182	0.0	0.02	0.0	0.043	0.012	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.005	0.0	0.035	0.0	0.0	0.0	0.096	0.0	0.007	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC069D8A1BA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC042468412	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.003	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0486FECAB	0.0	0.011	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.017	0.0	0.0	0.0	0.0	0.007	0.0	0.009
WNT1	P04628	False	WNT1_HUMAN		CPI-SC0EFF2AFBD	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.013	0.009
WNT11	O96014	False	WNT11_HUMAN		CPI-SC044BB9279	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC0827E3502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0B0BAF8DB	0.0	0.0	0.0	0.0	0.402	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.005
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC0671450D5	0.009	0.01	0.0	0.0	0.034	0.041	0.0	0.0	0.0	0.009	0.041	0.0	0.078	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC066A4E191	0.0	0.018	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC03753E185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC0E11F543C	0.011	0.01	0.0	0.0	0.0	0.005	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC081B09E04	0.002	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.047	0.0	0.0	0.0	0.024	0.002	0.04	0.075	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC02753B9BD	0.032	0.071	0.0	0.0	0.011	0.004	0.062	0.0	0.016	0.021	0.0	0.0	0.0	0.003	0.005	0.002	0.026	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC01D3E6936	0.083	0.088	0.182	0.0	0.02	0.0	0.043	0.012	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.005	0.0	0.035	0.0	0.0	0.0	0.096	0.0	0.007	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC092C6BB7D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC0456BB36C	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.003	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0AEC52E73	0.0	0.011	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.017	0.0	0.0	0.0	0.0	0.007	0.0	0.009
WNT1	P04628	False	WNT1_HUMAN		CPI-SC03C02374B	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.013	0.009
WNT11	O96014	False	WNT11_HUMAN		CPI-SC06CA35957	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC00D0D0EC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003
WNT2	P09544	False	WNT2_HUMAN		CPI-SC03F9E6AC5	0.0	0.0	0.0	0.0	0.402	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.005
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC015580274	0.009	0.01	0.0	0.0	0.034	0.041	0.0	0.0	0.0	0.009	0.041	0.0	0.078	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC0C646FE07	0.0	0.018	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC0E6C99C1D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC063989793	0.011	0.01	0.0	0.0	0.0	0.005	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC0B739B6BE	0.002	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.047	0.0	0.0	0.0	0.024	0.002	0.04	0.075	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC018C0B727	0.032	0.071	0.0	0.0	0.011	0.004	0.062	0.0	0.016	0.021	0.0	0.0	0.0	0.003	0.005	0.002	0.026	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC0D8C38952	0.083	0.088	0.182	0.0	0.02	0.0	0.043	0.012	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.005	0.0	0.035	0.0	0.0	0.0	0.096	0.0	0.007	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC04617C8EB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC08BCEE850	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.003	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0ECDB073E	0.0	0.011	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.017	0.0	0.0	0.0	0.0	0.007	0.0	0.009
WNT1	P04628	False	WNT1_HUMAN		CPI-SC0C22F42DF	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.013	0.009
WNT11	O96014	False	WNT11_HUMAN		CPI-SC010561E8D	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC06E0B84C9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0594F894D	0.0	0.0	0.0	0.0	0.402	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.005
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC0B6207B1C	0.009	0.01	0.0	0.0	0.034	0.041	0.0	0.0	0.0	0.009	0.041	0.0	0.078	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC092B44A03	0.0	0.018	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0
